bookId,title,publicationYear,description,language,reviews,publisherId
1142659,Lady Rose's Education,2015,,English,[],
1648320,Guesstimation 2.0: Solving Today's Problems on the Back of a Napkin,2008,"Simple and effective techniques for quickly estimating virtually anything Guesstimation 2.0 reveals the simple and effective techniques needed to estimate virtually anything—quickly—and illustrates them using an eclectic array of problems. A stimulating follow-up to Guesstimation, this is the must-have book for anyone preparing for a job interview in technology or finance, where more and more leading businesses test applicants using estimation questions just like these. The ability to guesstimate on your feet is an essential skill to have in today's world, whether you're trying to distinguish between a billion-dollar subsidy and a trillion-dollar stimulus, a megawatt wind turbine and a gigawatt nuclear plant, or parts-per-million and parts-per-billion contaminants. Lawrence Weinstein begins with a concise tutorial on how to solve these kinds of order of magnitude problems, and then invites readers to have a go themselves. The book features dozens of problems along with helpful hints and easy-to-understand solutions. It also includes appendixes containing useful formulas and more. Guesstimation 2.0 shows how to estimate everything from how closely you can orbit a neutron star without being pulled apart by gravity, to the fuel used to transport your food from the farm to the store, to the total length of all toilet paper used in the United States. It also enables readers to answer, once and for all, the most asked environmental question of our day: paper or plastic?",English,[],389
1007413,The Alice B. Toklas Cook Book,1954,"“I’m drenched in cream, marinated in wine, basted in cognac, and thoroughly buttered by the end of The Alice B. Toklas Cook Book.” —Eula Biss, New York Times bestselling author of Having and Being Had A beautiful new edition of the classic culinary memoir by Alice B. Toklas, Gertrude Stein’s romantic partner, with a new introduction by beloved culinary voice Ruth Reichl. Restaurant kitchens have long been dominated by men, but, as of late, there has been an explosion of interest in the many women chefs who are revolutionizing the culinary game. And, alongside that interest, an accompanying appetite for smart, well-crafted culinary memoirs by female trailblazers in food. Nearly 70 years earlier, there was Alice. When Alice B. Toklas was asked to write a memoir, she initially refused. Instead, she wrote The Alice B. Toklas Cook Book, a sharply written, deliciously rich cookbook memorializing meals and recipes shared by Hemingway, Fitzgerald, Wilder, Matisse, and Picasso—and of course by Alice and Gertrude themselves. While The Autobiography of Alice B. Toklas—penned by Gertrude Stein—adds vivid detail to Alice’s life, this cookbook paints a richer, more joyous depiction: a celebration of a lifetime in pursuit of culinary delights. In this cookbook, Alice supplies recipes inspired by her travels, accompanied by amusing tales of her and Gertrude’s lives together. In “Murder in the Kitchen,” Alice describes the first carp she killed, after which she immediately lit up a cigarette and waited for the police to come and haul her away; in “Dishes for Artists,” she describes her hunt for the perfect recipe to fit Picasso’s peculiar diet; and, of course, in “Recipes from Friends,” she provides the recipe for “Haschich Fudge,” which she notes may often be accompanied by “ecstatic reveries and extensions of one’s personality on several simultaneous planes.” With a heartwarming introduction from Gourmet’s famed Editor-in-Chief Ruth Reichl, this much-loved, culinary classic is sure to resonate with food lovers and literary folk alike.",English,"[{'reviewiId': 4613743, 'score': 4.0, 'comment': '<p>Alice B. Toklas’ remembrances of life in France with Gertrude Stein and the foods they ate and cooked combined my passion for historical reading and cooking. This is one I will come back to again and again.</p>', 'date': '2014-07-19', 'userId': 20226}]",
1655667,The Birth Yard,2020,"A debut novel for readers of The Handmaid’s Tale and The Girls, The Birth Yard is a gripping story of a young woman’s rebellion against the rules that control her body Sable Ursu has just turned eighteen, which means she is ready to breed. Within the confines of her world, a patriarchal cult known as the Den, female fertility and sexuality are wholly controlled by Men. In the season they come of age, Sable and her friends Mamie and Dinah are each paired with a Match with the purpose of conceiving a child. Sable is paired with Ambrose, the son of a favoured Man in the Den. Others are not so lucky. In their second trimester, girls are sent to the Birth Yard, where they are prepared for giving birth and motherhood, but are also regularly drugged and monitored by their midwives. Sable is unable to ignore her unease about the pills they are forced to swallow and the punishments they receive for stepping out of line. Too many of the girls, including Mamie and Dinah, have secrets and it is impossible to know whom to trust. When Sable’s loyalty is questioned and her safety within the Den is threatened, she must rebel against the only life she has ever known—the only life she has been designed for. Mallory Tater weaves an intricate narrative, equal parts suspense and action, while twisting contemporary social anxieties to dizzying extremes. She meticulously deconstructs the intricate relationships between womanhood, government and the female body. A startling and important debut novel, The Birth Yard echoes Margaret Atwood’s dark and cautionary classic The Handmaid’s Tale. But this is no dystopian world; there is no totalitarian government. The Den exists now.",English,[],86
1142668,"The ""Red Mamba"" Sapphires Conspiracy",,,English,[],
1142673,Mandala Circles: 50 Mind Calming And Stress Relieving Patterns,2015,,English,[],
1142674,Murder by the Pint,,,English,[],
1142678,Nail Your Novel Instant Fix: 100 Tips For Fascinating Characters,,,English,[],
1590429,Hitler's Bandit Hunters: The SS and the Nazi Occupation of Europe,2006,The Nazi campaign against European resistance fighters,English,[],9554
1142680,Turning,2013,,English,[],
1142679,"EMOTIONAL INTELLIGENCE: How to master your emotions, improve interpersonal communication and develop leadership skills",2015,,English,[],
147868,The Red Priest's Annina,2009,"THE RED PRIEST'S ANNINA, based on actual events, tells the story of 15-year-old Annina Giro, an aspiring singer who faces abandonment, cruelty, and harassment in her quest for theatrical stardom. Annina arrives in Venice in the winter of 1722 in hopes of studying with the great Venetian priest-violinist and opera impresario Antonio Vivaldi, known as the ""Red Priest"" because of his fiery red hair. But on her arrival she discovers that he has left for Rome. Her dream of singing in the opera is further hindered by family problems, a disparaging singing master, a malicious rival singer, a noble patron who becomes a sexual predator, and a mysterious Gypsy's prediction that she will suffer much and be silenced. Annina's struggle to break into and survive the treacherous, cutthroat world of Venetian opera is set against the colorful back-drop of 18th-century Venice, with its carnivals, masks, music, drama, and intrigue.",English,[],
1547763,"Mexican Light: Exciting, Healthy Recipes from the Border and Beyond",1996,,English,[],
1402513,The Deadly Sisterhood: A Story of Women and Power in Renaissance Italy,2012,"Tells the story of the famous and infamous women of the late Italian Renaissance, tied together by political marriages and bloodlines, and reassesses the reputations of such celebrated figures as Isabella d'Este and Lucrezia Borgia.",English,"[{'reviewiId': 3565750, 'score': 3.0, 'comment': None, 'date': '2013-06-12', 'userId': 14228}]",346
1093953,Some of Them Will Carry Me,,,English,[],
1648322,Applying Psychology to Everyday Life: A Beginner's Guide,2006,,English,[],446
1142698,Luna Tree: The Baby Project,,,English,[],
253294,The night visitor,,"The morning after the aged Ute shaman receives a perplexing visits from a silent, disheveled matukach ""magician,"" daisy's neighbor Nathan McFain discovers something astonishing buried in the dirt on his foundering Colorado dude ranch: the bones of gargantuan beast from a prehistoric age. It is a find of enormous scientific importance that attracts the attention of a wide variety of individual: noted paleontologist Moses Silver and his archaeologist daughter Delia; pillars of the scientific community Robert Newton and Cordell York; an Arkansas sharpie named Flye, an overly interested local antiques dealer.. and Charlie Moon of the Southern Ute Police Department. At the McFain spread primarily to keep an eye on the disreputable Flye, Moon is curious about the strange old bones ....and wary as well. For things this ancient and rare have been known to inspire evil deeds in the past, including avarice, mendacity, and murder. And when one of the prime players in this timeless drama vanishes without a trace, Charlie worries that his greatest fears have been realized. But while Charlie investigates the unexplained disappearance --and a very suspicious death that follows soon after--using rational and accepted police methods, his aunt Daisy is being drawn by forces preternatural into a grimly related mystery. For craven murder is not the exclusive domain of contemporary Man--and a cry for justice from the past has reached Daisy Perika and tow extraordinary young girls in her care, ensnaring them all in something old, dark, and dangerous.",English,[],
262250,Francis Marion,,A brief biography of the southern plantation owner and general whose knowledge of the swamps helped keep the Revolution alive in the South.,English,[],
311327,The P=NP question and Gödel's lost letter,,A collection of blog postings about topics in complexity theory and other related mathematics.,English,[],
1142714,Native American Medicine: A Guide To Natural Healing For Your Body: Natural,2015,,English,[],
1142705,Deadly Investment,,,English,[],
1556530,Собрание сочинений в 4 томах. Том 1. Произведения 1921 - 1941 гг.,,,English,"[{'reviewiId': 4677497, 'score': 4.0, 'comment': None, 'date': '2017-10-26', 'userId': 20644}]",6332
174718,The Inuit,,"Discusses the history, culture, social structure, beliefs, and customs of the Inuit people of the Arctic Circle.",English,[],
1633206,Proofs Without Words III,2015,"Proofs without words (PWWs) are figures or diagrams that help the reader see why a particular mathematical statement is true, and how one might begin to formally prove it true. PWWs are not new, many date back to classical Greece, ancient China, and medieval Europe and the Middle East. PWWs have been regular features of the MAA journals Mathematics Magazine and The College Mathematics Journal for many years, and the MAA published the collections of PWWs Proofs Without Words: Exercises in Visual Thinking in 1993 and Proofs Without Words II: More Exercises in Visual Thinking in 2000. This book is the third such collection of PWWs.",English,[],10492
1142719,Wild Creatures: Graveyard Bound,,,English,[],
1142723,Ketogenic Diet: 58 Delicious Low Carb Ketogenic Recipes for Fat Burning and Permanent Weight Loss!,,,English,[],
1142726,"Superfoods: Top Superfoods and Superfoods Recipes for a Powerful Superfoods Diet, More Energy and Increased Immunity",2013,,English,[],
516621,You Have to Believe Me,2019,"She has every reason to hate her ex ... it doesn't mean she wants him dead.Every day on her way home from work, Dove Damiani drives past her ex-house, where her ex-husband lives with her ex-dog and her ex-yoga instructor, next to her ex-neighbors and the ex-life she once affectionately described as ""frighteningly perfect.""To outsiders, Dove is bitter and resentful. The divorce left her alone, with nothing but a set of car keys and 50% of a paltry savings account. So when the lifeless body of her former husband is discovered in the birch grove outside Dove's apartment on what would have been their fifth wedding anniversary, investigators waste no time making Dove a person of interest. She swears she didn't do it. She's never so much as killed a spider in her thirty-four years. But as evidence mounts against her, Dove finds herself questioning her memory, her sanity, and finally-her innocence.",English,"[{'reviewiId': 4220223, 'score': 2.0, 'comment': None, 'date': '2024-03-08', 'userId': 18296}]",2418
1142729,LOW CARB: Ketogenic Diet & Sugar Detox: 2-in-1 BOXSET,,,English,[],
1142735,Get Rid of Dark Eye Circles and Look Younger: Causes and Treatments including Natural Remedies and Recipes,2014,,English,[],
1520012,CowSex,2017,"If you add two strangers to a cabin, in the middle of a snowstorm, the obvious is bound to happen... CowSex. When Essex lifestyle blogger and fashionista, Gracie Elliott crash lands into the life of Colorado mountain man Koa Carmichael, fists, chemistry and sexual banter ensue. After the punk rock Tinker Bell and semi-retired country rock star share some sweet, emotional as well as laugh-out-loud moments, they find it impossible to deny that they might have just discovered what neither of them knew they were looking for. CowSex, sometimes all you need is a little-bit.",English,[],881
1142743,Recipes You Can Trust: Grain Free Recipes and Detox Meals,2013,,English,[],
1142747,Crock Pot: 125 Must-Have Crock Pot Recipes,,,English,[],
1142749,"Eating Mindfully: The Complete Guide to Help You Appreciate Food, Lose Weight, and Stop Emotional Eating for Life",,,English,[],
318913,The Harem Midwife,2012,"""Hannah and Isaac return in this opulent, riveting, and suspenseful tale--a continuation of Roberta Rich's thrilling debut The Midwife of Venice. The Imperial Harem, Constantinople, 1579: Hannah and Isaac Levi, Venetians in exile, have set up a new life for themselves in Constantinople. Isaac runs a newly established business in the growing silk trade, while Hannah, the best midwife in all of Constantinople, plies her trade within the opulent palace of Sultan Murat III, tending to the thousand women of his lively and infamous harem. But one night, when Hannah is unexpectedly summoned to the palace, she's confronted with Zofia, a poor Jewish peasant girl who has been abducted and sold into the sultan's harem. The sultan favors her as his next conquest and wants her to produce his heir, but the girl just wants to return to her home and the only life she has ever known. Will Hannah risk her life and livelihood to protect this young girl, or will she prioritize her high esteem in the eye of the sultan? An adventurous, opulent and deliciously exciting read, peopled with fascinating, unforgettable characters (a court eunuch; the calculating sultan's mother-in-law; the beguiling harem ladies; and a very mysterious young beauty from Venice who shows up on Hannah's doorstep, causing much havoc), this novel is sure to please fans of The Midwife of Venice and extend Roberta's reputation as a beloved historical fiction author""--",English,"[{'reviewiId': 3334474, 'score': 3.0, 'comment': None, 'date': '2014-09-26', 'userId': 13261}]",
311341,Ruby's slippers,,"Up until this point, Ruby Lee's slippers have been a pair of red Converse sneakers.  But everything changes dramatically when her mother uproots the family and moves them to Florida to care for Ruby's grandmother.",English,[],
1142752,"The Mediterranean Diet: 101 Delicious Low Fat Soup, Salad, Main Dish, Breakfast and Dessert Recipes for Better Health and Natural Weight Loss",2015,,English,[],
1142753,Clean Food Diet: Avoid Processed Foods and Eat Clean with Few Simple Lifestyle Changes,2014,,English,[],
1142755,"Home Fermentation: A Starter Guide for Fermentation Beginners: Step By Step Recipes for Fresh, Fermented Vegetables and Quick Pickles - 2nd Edition",,,English,[],
1142759,A Matter of Death,,,English,[],
1556522,Бэтмен: Долгий Хэллоуин,1997,,English,"[{'reviewiId': 4677494, 'score': 2.0, 'comment': None, 'date': '2019-04-12', 'userId': 20644}]",2299
1094008,Task-Based Language Teaching,2004,,English,[],
1142764,Declutter And Simplify - 33 Proven Ways To Declutter And Simplify Your Life,2015,,English,[],
1142766,Dimidium Angelus: Sins of the Father,,,English,[],
1355564,the year of the cat,,,English,[],
1142768,The Music Mage,2012,,English,[],
26159,How the wise decide,,"Discover the formula used by twenty-one of the world's most extraordinary leaders to make consistent and smart decisions. How do the wise decide and lead businesses and organizations to great success is the question Bryn Zeckhauser and Aaron Sandoski posed to themselves after landing their first jobs as managers. Despite the best training the world could offer--Harvard MBAs and stints at McKinsey & Company, the elite powerhouse consulting firm--they felt unprepared when faced with the pressure to make critical decisions. So they set out on a three-year quest to discover how people with remarkable success and experience in both corporate and public life--""the wise""--went about making crucial, often make-or-break decisions. - How did William George, when CEO of Medtronic, get the real story about why a critical tool used by cardiologists was failing and use that information to fix a systemic problem within the company?- When inventor Dean Kamen has to make a decision about investing in a new technology, why does he find it useful to ""fill a room with barbarians"" to get the best thinking from his team?- How did Shelly Lazarus assess the risks of making a nontraditional career move, a decision that eventually led her to being appointed CEO? - How did Stephen Schwarzman and Peter Peterson, the founders of The Blackstone Group, turn $400,000 of their own money into one of the world's preeminent alternative asset managers with $100 billion under management?These and the other accounts of the direct conversations Zeckhauser and Sandoski had with twenty-one major leaders show that between wise decisions and poor ones lie vast fortunes and extraordinary contrasts in success. How the Wise Decide distills their wisdom, and it reveals how you can use this wisdom to be on the winning side of the ledger.From the Hardcover edition.",English,[],
1355611,"Grisly Grisell; Or, The Laidly Lady of Whitburn: A Tale of the Wars of the Roses",1893,,English,[],
1355622,"Sweet Valley High, Books 1-12",2015,,English,[],
1142776,A Two Pedal World: The Beginning,2014,,English,[],
1684912,The Shape of Space,,,English,[],
1142783,Monochrome,2013,,English,[],
174818,Harness it,,"""Explains the principles of inventing and provides photo-illustrated instructions for making a variety of projects that harness energy""--Provided by publisher.",English,[],
1386019,Mindapps: Multistate Theory and Tools for Mind Design,2019,"An exploration of “mind design” technologies and practices--mindapps--that boost intellectual capacity and enable new ways of thought and action • Reveals how mindapps transform the patterns of our mind-body complex and help generate new ideas by enabling access to new mind states • Examines the singlestate fallacy--the myth that useful thinking only occurs in our ordinary awake mental state • Explores a wealth of mindapp practices and techniques, including microdosing with psychedelics, yoga and martial arts, hypnosis, breathing techniques, lucid dreaming, rites of passage, biofeedback and neurofeedback, and transcranial brain stimulation Just as we can write and install apps in our electronic devices, we can construct “mindapps” and install them in our brain-mind complex, and as just as digital apps add capabilities to our devices, mindapps can expand our mental powers and creative abilities, allowing us to intentionally redesign our minds. Using psychedelics as the prime example, Thomas B. Roberts explores the many different kinds of mindapps, including meditation, other psychoactive plants and chemicals, sensory overload and deprivation, biofeedback and neurofeedback, hypnosis and suggestion, sleep and lucid dreaming, creative imagery, transcranial brain stimulation and optical brain stimulation, rites of passage, martial arts and exercise routines, yoga, breathing techniques, and contemplative prayer. He also looks at the future of mindapps, the potential for new mindapps yet to be invented, and how installing multiple mindapps can produce new, yet to be explored mind states. Drawing on decades of research, he shows how psychedelics in particular are “ideagens”--powerful tools for generating new ideas and new ways of thinking. Uniting the many forms of mindapps into one overall Multistate Mind Theory, Roberts examines the singlestate fallacy--the myth that useful thinking only occurs in our ordinary awake mental state--and demonstrates the many mind-body states we are capable of. He shows how mindapps not only allow us to design and redesign our own minds but also offer benefits for artistic performance, mystical and spiritual experience, and scientific research by improving creativity, open-mindedness, problem solving, and inner-brain connections. Reformulating how we think about the human mind, Mindapps unveils the new multistate landscape of the mind and how we can each enter the world of mind design.",English,[],19879
1142794,The Forbidden Army,2013,,English,[],
1556518,Миф: Греческие мифы в пересказе,2017,,English,[],15980
1243186,It Went Viral,,,English,[],
1142798,Food for a Hungry Ghost,2012,,English,[],
1556523,Бэтмен: Год первый,1988,,English,[],2299
1609760,Atlante delle città perdute,2014,,English,[],1756
1291440,I Need Art: Reality Isn’t Enough: A memoir in images from the iconic South Korean Sally Rooney illustrator,,,English,[],
66336,Tu po,,"Ben shu gong fen 11 zhang, Chan shu le shi chang ying xiao de ji ben gai nian he ji ben yuan li ji shi chang ying xiao suo mian lin de xing shi ji fa zhan qu shi, Cong jing zheng tai shi chu fa chan shu le zhi ding ying xiao ce hua de yi ju, Shi chang ying xiao de ji ben ce lüe yu ji qiao.",English,[],
1142807,Brian Boru - Freedom Within The Heart,2015,,English,[],
1142811,Uncharted Territory,2015,,English,[],
262341,Xing hao mei you zai yi qi,,"Ben shu shou lu le<ai qing chuang ke tie>, <li xiao jie>, <xue gao de gu shi>, <ni hao, Yin xing ren>, <zhong xing peng yue xiao jie>, <zhei shi wo peng you>, <you xie ren ni yong yuan bu bi deng>, <shen me shi ni ai de yu yan>, <bu yao ji zi ji biao jia ma> deng sui bi zuo pin.",English,[],
1590433,White Power,2016,"The last and most powerful book written by the founder of the American Nazi Party, George Lincoln Rockwell. Taking the philosophical concepts outlined in his earlier book, ""This Time the World,"" Rockwell distilled his political message into a hard-hitting, easy-to-read volume which is guaranteed to leave the reader shaken, despite having first been published in 1966. In 1958, alone and without funds, he hung up the Swastika and founded the first openly National Socialist organization anywhere in the world after the end of the Second World War. Using dramatic street tactics, uniforms and planned publicity stunts, Rockwell soon attracted worldwide attention and a small band of followers across America. Rockwell's highpoint came with a 3,000-strong rally at Marquette Park in Chicago in August 1966. Just as Rockwell seemed to pose a credible political threat, he was assassinated in August 1967, just a few months after this book was first published.",English,[],11492
1094147,Memory Serves,2015,,English,[],
1142818,Aftermath,,,English,[],
1100383,The Watcher Girl,2021,"A woman's suspicions about her ex-boyfriend become a dangerous obsession in a twisting novel of psychological suspense by Washington Post and Wall Street Journal bestselling author Minka Kent. Eight years ago, Grace McMullen broke Sutton Whitlock's heart when she walked away. But it was only to save him from the baggage of her own troubled past. Now all she wants is to make sure he's okay. Only everything she learns about him online says otherwise. According to his social media accounts, he placed roots in her hometown, married a look-alike, and even named his daughter Grace. He clearly hasn't moved on. In fact, it's creepy. So Grace does what any concerned ex-girlfriend would do: she moves home...and watches him. But when Grace crosses paths with Sutton's wife, Campbell, an unexpected friendship develops. Campbell has no idea whom she's inviting into her life. As the women grow closer, it becomes clear to Grace that Sutton is not the sentimental man she once knew. He seems controlling, unstable, and threatening. And what a broken man like Sutton is capable of, Grace can only imagine. It's up to her to save Campbell and her baby now--but while she's been watching them, who's been watching her?",English,"[{'reviewiId': 2063966, 'score': 3.0, 'comment': None, 'date': '0024-01-23', 'userId': 8962}, {'reviewiId': 4733706, 'score': 5.0, 'comment': '<p>Woah that was great! Interesting twists, liked the lead character. Going to lib to find all the books from this author.</p>', 'date': '2021-05-24', 'userId': 20873}, {'reviewiId': 4919615, 'score': 4.0, 'comment': None, 'date': '2021-04-29', 'userId': 21812}, {'reviewiId': 3866479, 'score': 3.0, 'comment': None, 'date': '2021-09-22', 'userId': 15795}, {'reviewiId': 4397273, 'score': 4.0, 'comment': '<p>⭐⭐⭐⭐ Enjoyable (if maybe a bit predicable)<br /><br /><b>PROS</b><br />– This author has a very readable way to her writing.<br />– Fast paced<br />– Quick read<br />– Engaging plot<br />– Likable characters<br />– Satisfying ending<br /><br /><b>CONS</b><br />– Grace wasn’t the most likable of characters.<br />– As I mentioned above, this was a pretty predictable read. I figured out how this was going to go from early on. <br /><br /><strong>ARC Via NetGalley</strong></p>', 'date': '2021-05-17', 'userId': 19164}, {'reviewiId': 5604682, 'score': 3.0, 'comment': None, 'date': '2021-05-02', 'userId': 25233}, {'reviewiId': 5723608, 'score': 2.0, 'comment': None, 'date': '2023-04-20', 'userId': 25802}]",
1520025,Melt,2017,"You scream. I scream. We all scream during ... well, you get the point. After a failed eight-year relationship and a cross-country move, the last thing I'm looking for as a single mom is a new flame. In fact, diapers, walls marked in crayon, and daycare pickup are the only things on my to-do list. Enter Jake Brady, your friendly neighborhood food truck owner whose dimples and delicacies won't seem to leave well enough alone. With more popularity than the president, his wine-infused sweet treats have our nation's capital hooked. He's spontaneous, smug and all-American gorgeous; a dangerous combination considering he has no interest in taking on the responsibilities that rule my life. But when we can't seem to sample enough of each other's ... desserts, things start to get complicated. Jake is biting off more than he can chew, and when I watch him with my daughter, I can't seem to freeze my melting heart. Maybe it's his waffle cone. Maybe it's his ... banana split. Either way, I think I'm in trouble with a cherry on top.",English,[],2418
1281780,여신강림 8,,,English,"[{'reviewiId': 2744544, 'score': 3.0, 'comment': None, 'date': '2022-05-13', 'userId': 11086}]",
1281826,El Reino de la Noche,1912,,English,[],
170789,Whispers at moonrise,2012,"Even at a camp for supernatural teens, Kylie Galen has never been normal. Not only can she see ghosts but she doesn't seem to belong to any one species, instead she exhibits traits from them all. Her boyfriend Lucas, seems to be having problems accepting her for what she is and what she isn't. With his werewolf pack standing in the way, Kylie finds herself turning to Derek who seems willing to accept the impossible. As if life isn't hard enough, she starts getting visits from the ghost of Holiday, but Holiday isn't dead yet.

When Kylie attends a camp in Shadow Falls, she finds out who she is and must choose between staying in Shadow Falls or embracing her destiny. The plot contains profanity and sexual references. Book #4",English,[],
1162765,The Far Side of the Sun,2001,"With beautiful blue skies, sandy beaches and glorious sunshine, the Bahamas is a slice of heaven. But in 1943, the world is at war and even paradise isn't safe . . . Twenty-three-year-old Dodie Wyatt thought she had escaped her turbulent past - but one night her peace is shattered when she chooses to help a man she finds stabbed in an alleyway. On the other side of Nassau, wealthy diplomat's wife Ella Stanford plays the role she has been born into, throwing herself into charitable work and charming her husband's powerful friends. But she has secrets to keep - and those secrets could put her life in danger. When one of the richest men in the world is found dead, these two very different women - Dodie, a shy introvert, and Ella, a confident socialite - are drawn together. With the unstable island spiralling into violence, deceit, greed and death, Dodie and Ella have only each other to rely on, as their lives are torn apart . . .",English,[],1999
1142830,Gifts of the Wild: A Woman's Book of Adventure,1998,,English,[],
1142833,Love Gone Mad,2013,,English,[],
1243176,Brutal King,,,English,[],
174884,Sea,,An introduction to animals that live in the sea.,English,[],
1094174,Something Like the End,2019,,English,[],
1142840,Legend of Oria - Initial Contact,2013,,English,[],
1142847,Doug Stevenson's Story Theater Method - Strategic Storytelling in Business,2011,,English,[],
1142848,Codename: Zosha: A Woman Fighter Against the Nazis,2014,,English,[],
1590428,The Dream God,2021,"In a distant future, where the Roman Empire never fell. A young Legatus and his Tribunus travel to Neptune to investigate a metaphysical innovation: the Godstream. They soon discover that they are not the only interested party.",English,[],2418
1590432,Apocalypse 1945: The Destruction of Dresden,1963,,English,[],191069
1142861,Earth's Survivors Apocalypse,2015,,English,[],
899195,Plastic Monsters,,,English,"[{'reviewiId': 4220273, 'score': 4.0, 'comment': None, 'date': '2024-03-06', 'userId': 18296}]",
1142863,Missing Brandy,2014,,English,[],
1142864,Calling Crow,,,English,[],
1142865,The Geneva Factor,2015,,English,[],
487239,Run Away,2019,"Paige is addicted to drugs and to an abusive boyfriend. And she's made it clear that she doesn't want to be found. Then, by chance, Simon sees her playing guitar in Central Park. But she's not the girl he remembers; she is living on the edge, frightened, and clearly in trouble. Simon approaches her, beg her to come home. She runs. And Simon follows her into a dark and dangerous world he never knew existed. Now his family and his life are on the line. And in order to protect Paige from the evils of that world, Simon must face them head on. -- adapted from publisher info and perusal of book",English,"[{'reviewiId': 257217, 'score': 3.0, 'comment': None, 'date': '2019-05-28', 'userId': 1098}, {'reviewiId': 389182, 'score': 4.0, 'comment': None, 'date': '2019-04-01', 'userId': 1738}, {'reviewiId': 623474, 'score': 4.0, 'comment': None, 'date': '2019-05-30', 'userId': 2844}, {'reviewiId': 734515, 'score': 4.0, 'comment': None, 'date': '2022-12-19', 'userId': 3112}, {'reviewiId': 3810757, 'score': 4.0, 'comment': None, 'date': '2024-07-31', 'userId': 15445}, {'reviewiId': 2063640, 'score': 4.0, 'comment': None, 'date': '0019-05-26', 'userId': 8962}, {'reviewiId': 3146321, 'score': 4.0, 'comment': None, 'date': '2020-06-13', 'userId': 12540}, {'reviewiId': 1206247, 'score': 4.0, 'comment': None, 'date': '2023-11-30', 'userId': 5118}, {'reviewiId': 2416934, 'score': 4.0, 'comment': None, 'date': '2020-11-28', 'userId': 10108}, {'reviewiId': 1579472, 'score': 4.0, 'comment': None, 'date': '2021-10-02', 'userId': 6726}, {'reviewiId': 2920570, 'score': 3.0, 'comment': None, 'date': '2019-03-22', 'userId': 11712}, {'reviewiId': 1690849, 'score': 2.0, 'comment': '<p>I wanted to DNF this literally from the start. I don’t own the book anymore so unfortunately I can’t grab the exact quote but it was what said when our MC was describing the homeless people. I believe it was just one maybe two sentences but I just got an ick. My partner convinced me to keep going in this - though he never read it. He just knows I’m quick to snappy book decisions and I had just DNF’d a previous 4 books in a row prior to this one. <br /><br />So, I read it. I didn’t actively hate it - I enjoyed a story line of a devoted and desperate father to find his daughter. But overall was a flat and unremarkable read for me.</p>', 'date': '2023-09-20', 'userId': 7125}, {'reviewiId': 2986058, 'score': 4.0, 'comment': '<p>why was that so good omg?</p>', 'date': '2023-05-09', 'userId': 11899}, {'reviewiId': 2682149, 'score': 3.0, 'comment': None, 'date': '2019-03-06', 'userId': 10995}, {'reviewiId': 4733185, 'score': 3.0, 'comment': None, 'date': '2019-09-17', 'userId': 20873}, {'reviewiId': 3581716, 'score': 3.0, 'comment': '<p>This book was overly verbose and strange sidebars. For example, right before a big confrontation Harlan goes on a long sidebar on the science around why people think time slows down during intense moments then during the confrontation describes our characters doing just that. There was no need for the science lesson. It ruined the flow.  Similar situations though out the book. I listened to audiobook and I bet you could cut an hour out and not miss a beat.</p>', 'date': '2018-08-06', 'userId': 14335}, {'reviewiId': 3678706, 'score': 4.0, 'comment': None, 'date': '2019-06-03', 'userId': 14744}, {'reviewiId': 3744663, 'score': 4.0, 'comment': None, 'date': '2019-03-21', 'userId': 15083}, {'reviewiId': 4919295, 'score': 4.0, 'comment': None, 'date': '2021-10-31', 'userId': 21812}, {'reviewiId': 4963100, 'score': 3.0, 'comment': None, 'date': '2020-03-09', 'userId': 22064}, {'reviewiId': 4973598, 'score': 3.0, 'comment': '<p>The current master of suspense does it again with a twisted and difficult family drama.</p>', 'date': '2019-11-19', 'userId': 22056}, {'reviewiId': 4012346, 'score': 4.0, 'comment': None, 'date': '2020-08-09', 'userId': 1981}, {'reviewiId': 5059391, 'score': 4.0, 'comment': None, 'date': '2020-04-02', 'userId': 22494}, {'reviewiId': 4220191, 'score': 4.5, 'comment': None, 'date': '2024-03-07', 'userId': 18296}, {'reviewiId': 1967241, 'score': 4.0, 'comment': None, 'date': '2024-02-05', 'userId': 8599}, {'reviewiId': 4513248, 'score': 5.0, 'comment': '<p>Wow!!! So good. Even minor characters have exceptional character development and unique voices. And a double layer twisty ending. I GET THE HYPE.</p>', 'date': '2019-03-10', 'userId': 19630}, {'reviewiId': 4548954, 'score': 5.0, 'comment': None, 'date': '2020-06-24', 'userId': 19788}]",
1464544,El nudo de la conciencia,2021,"""""El nudo de la conciencia"" recupera el espíritu naturalista de lanzarse hacia territorio desconocido, proponiendo un viaje por las conciencias y sus fronteras. Como resultado de más de diez años de trayectoria investigando la mente, Enzo Tagliazucchi construye ideas e historias que nos acercan, paso a paso, a entender algunas de las preguntas más desafiantes sobre nuestra naturaleza como sujetos que experimentan. Utilizando métodos experimentales, y con perspectivas que van desde la filosofía hasta el machine learning, este libro define y propone lo que pueden ser las próximas herramientas para resolver, finalmente, uno de los enigmas más insondables para la humanidad: el enigma de la conciencia."" --Descripción del editor.",English,[],168987
